State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,10/07/2025,2800,5600,4200,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,11/07/2025,2800,5600,4200,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,30/07/2025,3000,5800,4000,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,31/07/2025,3000,5300,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,08/08/2025,3000,5800,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,13/08/2025,3000,5800,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,19/08/2025,3000,5800,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,07/08/2025,3000,5300,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,03/09/2025,3000,5800,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,05/09/2025,3000,5800,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,11/09/2025,3000,5800,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,12/09/2025,3000,5800,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,15/09/2025,3000,5800,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,17/09/2025,3000,5800,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,23/09/2025,3000,5800,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,30/09/2025,3000,5800,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,11/10/2025,3000,5800,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,14/10/2025,3000,5800,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,31/10/2025,3000,5800,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,09/10/2025,3000,5800,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,15/10/2025,3000,5800,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,16/10/2025,3000,5800,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,02/01/2023,2800,5800,4300,1
